,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label,id,num_word,num_char,num_hashtag,num_url,preprocess,NEG,POS,NEU
2792,549a895742bc3a3ac25485cc2d08cc95,"Chủ_tịch UBND TP Hà_Nội cho biết , nếu suôn_sẻ có_thể cho học_sinh đi học lại từ ngày 6/4 , như_vậy vẫn kịp thi vào đúng tháng 8 .# LaChanVirusCorona",1584510748,2540,50,206.0,0,1993.0,29,149,1,0,chủ_tịch ubnd tp à nội cho biết nếu suôn_sẻ có_thể cho học_sinh đi học lại từ ngày 6 4 như_vậy vẫn kịp thi vào đúng tháng 8 lachanviruscovid,0.012440280057489872,0.7091240286827087,0.27843573689460754
2793,808e278b22ec6b96f2faf7447d10cd8e,"Cùng với việc hoàn_thành Cổng dữ_liệu và Cổng dữ_liệu mở ngành tài_nguyên và môi_trường ( TN & MT ) , trong năm 2022 Bộ TN & MT sẽ xây_dựng và công_bố , công_khai dịch_vụ chia_sẻ dữ_liệu số .",1592960605,7,0,3.0,0,1994.0,38,191,0,0,cùng với việc hoàn_thành cổng dữ_liệu và cổng dữ_liệu mở ngành tài_nguyên và môi_trường tn mt trong năm 2022 bộ tn mt sẽ xây_dựng và công_bố công_khai dịch_vụ chia_sẻ dữ_liệu số,0.006858066655695438,0.9075062870979309,0.08563567698001862
2794,ccf2e3e172ec57e19b6ce7020f5064a1,"Viện KSND đã yêu_cầu kháng_nghị huỷ các bản_án sơ_thẩm , phúc_thẩm để điều_tra lại .Qua đó khẳng_định có tội hay không , một_cách thận_trọng , khách_quan và đảm_bảo bảo_vệ được tính_mạng con_người , khi chưa có một chứng_cứ trực_tiếp khẳng_định có việc giết người hay không .",1589786098.0,3,0,,0,1995.0,47,275,0,0,viện ksnd đã yêu_cầu kháng_nghị huỷ các bản_án sơ_thẩm phúc_thẩm để điều trả lại qua đó khẳng_định có tội hay không một_cách thận_trọng khách_quan và đảm_bảo bảo_vệ được tính_mạng con_người khi chưa có một chứng_cứ trực_tiếp khẳng_định có việc giết người hay không,0.20333728194236755,0.08116654306650162,0.7154961824417114
2795,6461e748ae05e95f53c2b07fc77cb647,"Từ đầu năm đến nay , công_an xử_lý hơn 2.000 vụ về vệ_sinh ATTP , nhưng chỉ khởi_tố được 3 vụ vì các quy_định hiện rất vướng .# ATTP # vướngquyđịnh",1591999836,110,1,9.0,0,1996.0,31,147,2,0,từ đầu năm đến nay công_an xử_lý hơn 2 0 vụ về vệ_sinh attp nhưng chỉ khởi_tố được 3 vụ vì các quy_định hiện rất vướng attp vướngquyđịnh,0.9815520644187927,0.005136683117598295,0.013311317190527916
2797,f03e64d63b1aefa2662fc88d2c17510f,"Ăn trứng , cúng_bái , xua_đuổi tà_ma chống được dịch Corona .Tỉnh YueNan_Trung_Quốc vì sùng_đạo nên tỷ_lệ tử thấp hẳn .Đây là bí_quyết từ sư thấy Đạt_Ma_Linh_Phúc .Xin gửi đến các bạn .Nam_mô .",1582025940.0,111,20,10,1,1998.0,34,193,0,0,ăn trứng cúng_bái xua_đuổi tà_ma chống được dịch covid tỉnh yuenan trung_quốc vì sùng_đạo nên tỷ_lệ tử thấp hẳn đây là bí_quyết từ sư thấy đạt ma linh phúc xin gửi đến các bạn nam_mô,0.050784237682819366,0.7043898701667786,0.2448258399963379
2798,4878a3dca497c080af7d7658167c9a68,"Khi thế_giới đang đối_phó với đại_dịch Covid-19 , các startup Đông_Nam_Á cũng đối_mặt với trận chiến khác , đó là việc hết tiền do không_thể huy_động vốn các nhà_đầu_tư .",1587418974,0,0,0.0,0,1999.0,30,170,0,0,khi thế_giới đang đối_phó với đại_dịch covid các startup đông nam á cũng đối_mặt với trận chiến khác đó là việc hết tiền do không_thể huỷ động vốn các nhà_đầu_tư,0.9411829113960266,0.014049720019102097,0.044767364859580994
2799,1c7e9c223ab476e910c751c76bd7ed56,"Sáng 10/3 , Di_tích Văn_Miếu – Quốc_Tử_Giám , Nhà_tù Hoả_Lò , đền Ngọc_Sơn sẽ tạm dừng đón khách tham_quan để khử khuẩn , phòng_chống dịch COVID-19 .",1583742035,19,0,0.0,0,2000.0,27,149,0,0,sáng 10 3 di_tích văn_miếu quốc tử giám nhà_tù hoả_lò đền ngọc sơn sẽ tạm dừng đón khách tham_quan để khử khuẩn phòng_chống dịch covid,0.049072038382291794,0.11569751054048538,0.8352304697036743
2800,e9121335d2345a3afa59c7c33ea919c6,"🔖 Phòng CSGT đường_bộ - đường_sắt : Phát hiện 67 trường hợp vi phạm nồng độ cồn .💠 CATP đã kiểm_tra , xử_lý 1.230 trường_hợp vi_phạm với 667 lượt người lái_xe ô_tô , 527 lượt người điều_khiển xe mô_tô và 36 người lái_xe máy điện .Đơn_vị ra quyết_định phạt tiền theo lỗi hơn 1.170,5 triệu đồng ; áp_dụng biện_pháp tạm giữ 13 ô_tô , 83 xe mô_tô và 8 xe_máy điện .Riêng hành_vi vi_phạm nồng_độ cồn , đơn_vị đã kiểm_tra , phát_hiện , xử_lý 67 trường_hợp ( gồm 6 người lái_xe ô_tô , 61 người điều_khiển xe mô_tô ) ; phạt theo lỗi 411 triệu đồng , tạm giữ 67 phương_tiện , tước GPLX 67 trường_hợp",1590381949.0,,0,,0,2001.0,116,598,0,0,🔖 phòng csgt đường_bộ đường_sắt pha t hiê n 67 trươ người hơ p vi pha m nô người đô cô n 💠 catp đã kiểm_tra xử_lý 1 230 trường_hợp vi_phạm với 667 lượt người lái_xe ô_tô 527 lượt người điều_khiển xe mô_tô và 36 người lái_xe máy điện đơn_vị ra quyết_định phạt tiền theo lỗi hơn 1 170 5 triệu đồng áp_dụng biện_pháp tạm giữ 13 ô_tô 83 xe mô_tô và 8 xe_máy điện riêng hành_vi vi_phạm nồng_độ cồn đơn_vị đã kiểm_tra phát_hiện xử_lý 67 trường_hợp gồm 6 người lái_xe ô_tô 61 người điều_khiển xe mô_tô phạt theo lỗi 411 triệu đồng tạm giữ 67 phương_tiện tước gplx 67 trường_hợp,0.6335873603820801,0.039591167122125626,0.32682138681411743
2801,61286cc964561c7873cd31c04467dab5,"Tính đến 23h ngày 15-3 , Việt_Nam đã ghi_nhận 57 ca nhiễm virus corona chủng mới .Trong số 41 ca nhiễm mới , có 17 người nước_ngoài , bao_gồm 13 công_dân Anh quốc .Đại_sứ_quán Anh tại Việt_Nam đã nói gì ?",1584284857,779,0,124.0,0,2002.0,41,204,0,0,tính đến 23h ngày 15 3 việt_nam đã ghi_nhận 57 ca nhiễm virus covid chủng mới trong số 41 ca nhiễm mới có 17 người nước_ngoài bao_gồm 13 công_dân anh quốc đại_sứ_quán anh tại việt_nam đã nói_gì,0.22868089377880096,0.09136368334293365,0.6799553632736206
2803,0f93c7b7aedee5cd1c69cfa61787d586,"Sự_cố đứt cáp AAG không ảnh_hưởng tới chất_lượng các trang Internet , ứng_dụng trong nước như học_tập từ xa , đào_tạo từ xa sử_dụng các nền_tảng phần_mềm do doanh_nghiệp Việt_Nam phát_triển và server đặt tại Việt_Nam .",1585954578,2,0,2.0,0,2004.0,37,218,0,0,sự_cố đứt cáp aag không ảnh_hưởng tới chất_lượng các trang internet ứng_dụng trong nước như học_tập từ xa đào_tạo từ xa sử_dụng các nền_tảng phần_mềm do doanh_nghiệp việt_nam phát_triển và server đặt tại việt_nam,0.01658015511929989,0.6039105653762817,0.3795092701911926
2805,99ed0ae1e3149e05968a0b27b4317f1d,Chị Phạm_Vũ_Tâm_An - Trung_tâm tư_vấn tâm_lý Phúc_An cho_hay chị từng tư_vấn tâm_lý cho nhiều khách_hàng gặp vấn_đề xung_đột với bạn_đời vì thói_quen ăn_uống .,1590870685,0,3,0.0,0,2006.0,24,159,0,0,chị phạm vũ tâm an trung_tâm tư_vấn tâm_lý phúc an cho_hay chị từng tư_vấn tâm_lý cho nhiều khách_hàng gặp vấn_đề xung_đột với bạn_đời vì thói_quen ăn_uống,0.0046102795749902725,0.9632025361061096,0.03218718618154526
2806,843820ef96af6cbd4b17d77a8ac41bf3,"Khi chúng_ta cùng nhau bất tuân dân_sự thì chúng sợ liền , các bạn thấy không ?Chỉ vài dòng comment trên FB bởi hàng chục ngàn người thôi_thì thằng Đam lập_tức đăng_đàn đu dây liền .Hay lắm các bạn .Bây_giờ chúng_ta hãy thừa_thắng xông lên bằng 1 làn_sóng mới nhé .Các bạn có chú_ý thấy chúng rất nhanh tay nhanh miệng sử_dụng tên mới Covid19 không ?Cái tên này đặt ra bởi WHO trong bối_cảnh tổ_chức này giống như đang bị mua bởi Trung + .Vịt + đang muốn quốc_tế_hoá con virus này , t ... ránh xa cái nơi nó được tạo ra - Trung_Quốc .Hiện_nay rất nhiều ý_kiến bên phương tây đang muốn điều_tra nguồn_gốc của con virus này .Tui mong các bạn đừng gọi là con Covid19 , nCovi19 hay Corona gì nữa .Hãy gọi nó là VIRUS VŨ HÁN .Một là , khắc sâu vào tâm_trí chúng_ta 1 thảm_kịch của nhân_loại do trung + gây ra .Hai là , tiếp_tục đấu_tranh BẤT TUÂN DÂN_SỰ trên FB , không đi sau lưng vịt + nữa .Hãy để vịt + đi theo chúng_ta .Nếu các bạn đồng_ý thì hãy comment đơn_giản thôi : VIRUS VŨ HÁN Xem thêm",1581690024.0,357,121,18,1,2007.0,200,991,0,0,khi chúng_ta cùng nhau bất tuân dân_sự thì chúng sợ liền các bạn thấy không_chỉ vài dòng comment trên facebook bởi hàng chục ngàn người thôi_thì thằng đam lập_tức đăng_đàn đu dây liền hay lắm các bạn bây_giờ chúng_ta hãy thừa_thắng xông lên bằng 1 làn_sóng mới nhé các bạn có chú_ý thấy chúng rất nhanh tay nhanh miệng sử_dụng tên mới covid19 không cái tên này đặt ra bởi who trong bối_cảnh tổ_chức này giống như đang bị mua bởi trung vịt đang muốn quốc_tế_hoá con virus này t ránh xa cái nơi nó được tạo ra trung_quốc hiện_nay rất nhiều ý_kiến bên phương tây đang muốn điều_tra nguồn_gốc của con virus này tui mong các bạn đừng gọi là con covid19 covidi19 hay covid gì nữa hãy gọi nó là virus vũ hán một là khắc sâu vào tâm_trí chúng_ta 1 thảm_kịch của nhân_loại do trung gây ra hai là tiếp_tục đấu_tranh bất tuân dân_sự trên facebook không đi sau lưng vịt nữa hãy để vịt đi theo chúng_ta nếu các bạn đồng_ý thì hãy comment đơn_giản thôi virus vũ hán xem thêm,0.9801642298698425,0.007304246071726084,0.012531542219221592
2807,1b65b26825b4f37c7d760a3a16c69f39,"Dù cả hai đều khiếm_khuyết một chân nhưng bằng tình_yêu , sự đồng_cảm , Đoàn Bảo - Lệ_Thu đã vượt lên số_phận để có được cuộc_sống hạnh_phúc như bao người khác .Họ đến với nhau , có nhau trong đời ....",1593298267,60172,50,4243.0,0,2008.0,41,201,0,0,dù cả hai đều khiếm_khuyết một chân nhưng bằng tình_yêu sự đồng_cảm đoàn bảo lệ thu đã vượt lên số_phận để có được cuộc_sống hạnh_phúc như bao người khác họ đến với nhau có nhau trong đời,0.008917048573493958,0.9555600881576538,0.035522837191820145
2808,0bf328efbc451461dc6b19493b11ab4c,"Công_ty TNHH Thương_mại Thuỷ_sản Vĩnh_Long đã lợi_dụng hình_thức nạo_vét , đắp đê_bao chống lũ trên phần đất được UBND tỉnh Vĩnh_Long đồng_ý cho lập dự_án đầu_tư khai_thác du_lịch sinh_thái đất bãi bồi trên sông Tiền , nhưng công_ty này đã chức khai_thác cát trái_phép đem đi bán .",1591831837.0,7,0,,0,2009.0,48,281,0,0,công_ty tnhh thương_mại thuỷ_sản vĩnh_long đã lợi_dụng hình_thức nạo_vét đắp đê_bao chống lũ trên phần đất được ubnd tỉnh vĩnh_long đồng_ý cho lập dự_án đầu_tư khai_thác du_lịch sinh_thái đất bãi bồi trên sông tiền nhưng công_ty này đã chức khai_thác cát trái_phép đem đi bán,0.9531791806221008,0.008962840773165226,0.03785793110728264
2809,b19c1ca64d313f74e34865d58060b877,"Sau 1 tuần lập các “ chốt ” đếm xe tại đường trên cao Vành_đai 3 , đơn_vị thực_hiện đếm xe bằng công_nghệ camera giám_sát thông_minh vừa có báo_cáo kết_quả với Sở GTVT Hà_Nội .",1590714895,82,1,5.0,0,2010.0,35,176,0,0,sau 1 tuần lập các chốt đếm xe tại đường trên cao vành_đai 3 đơn_vị thực_hiện đếm xe bằng công_nghệ camera giám_sát thông_minh vừa có báo_cáo kết_quả với sở gtvt à nội,0.034849863499403,0.17040295898914337,0.7947471737861633
2810,1b19b766c08c413c9bffeaad5f3f3fc9,"🔥🔥🔥 “ Trận đấu của những hồn ma ” - Đó là hàng tít đã chạy trên các trang báo thể_thao sau khi giải bóng_đá Đức - Bundesliga trở_lại với vòng 26 .Nỗ_lực của các nhà_tổ_chức để đưa bóng lăn trở_lại là đáng khen_ngợi , nhưng cũng không_thể phủ_nhận , bóng_đá không khán_giả chẳng còn là … bóng_đá !⚽️ Nói một_cách khác , bóng_đá không khán_giả thực_sự là một nỗi thất_vọng và nó khác xa với tất_cả những gì người ta đã tưởng_tượng ra trước đó , dù ai cũng đang chờ_đợi những trận đấu đỉnh_cao để giải_toả cơn khát sau hơn 2 tháng phải “ nhịn ” xem bóng_đá vì dịch Covid-19 .⚽️ Bóng_đá không khán_giả ra sao ?Đây là bài_toán hóc_búa với mọi nền bóng_đá khi tất_cả đang bước vào giai_đoạn “ sống chung "" với Covid-19 ?Nhìn từ Bundesliga , rõ_ràng có đầy_đủ lý_do để lo_lắng cho Serie_A , La_Liga , Premier_League và cả UEFA Champions_League sắp tới .⏳⏳⏳ Tất_cả những câu hỏi , thắc_mắc của quý_vị liên_quan đến chủ_đề “ Bóng_đá không khán_giả ra sao ? ” đều được BLV Trương_Anh_Ngọc giải_đáp trong chương_trình HOT TREND Thể_thao số 9 phát_sóng trực_tiếp vào lúc 20h00 thứ Năm ngày 21/5/2020 trên : 👉 Fanpage báo Thể_thao & Văn_hoá : < URL > 👉 Youtube báo Thể_thao & Văn_hoá : < URL > 🎁🎁🎁 Mời quý_vị cùng đón xem !Báo Thể_Thao & Văn_Hoá",1590013291,8,0,0.0,0,2011.0,234,1232,0,2,🔥 trận đấu của những hồn ma đó là hàng tít đã chạy trên các trang báo thể_thao sau khi giải bóng_đá đức bundesliga trở_lại với vòng 26 nỗ_lực của các nhà_tổ_chức để đưa bóng lăn trở_lại là đáng khen_ngợi nhưng cũng không_thể phủ_nhận bóng_đá không khán_giả chẳng còn là bóng_đá ⚽ nói một_cách khác bóng_đá không khán_giả thực_sự là một nỗi thất_vọng và nó khác xa với tất_cả những gì người ta đã tưởng_tượng ra trước đó dù ai cũng đang chờ_đợi những trận đấu đỉnh_cao để giải_toả cơn khát sau hơn 2 tháng phải nhịn xem bóng_đá vì dịch covid bóng_đá không khán_giả ra sao đây là bài_toán hóc_búa với mọi nền bóng_đá khi tất_cả đang bước vào giai_đoạn sống chung với covid nhìn từ bundesliga rõ_ràng có đầy_đủ lý_do để lo_lắng cho serie a la liga premier league và cả uefa champions league sắp tới ⏳ tất_cả những câu hỏi thắc_mắc của quý_vị liên_quan đến chủ_đề bóng_đá không khán_giả ra sao đều được blv trương anh ngọc giải_đáp trong chương_trình hot trend thể_thao số 9 phát_sóng trực_tiếp vào lúc 20h00 thứ năm ngày 21 5 2020 trên 👉 fanpage báo thể_thao văn_hoá youtube báo thể_thao văn_hoá 🎁 mời quý_vị cùng đón xem báo thể_thao văn_hoá,0.9577928185462952,0.01654238998889923,0.0256647989153862
2811,311440e7bc9ca68c4e333507d1d5ece4,"Góc lag ở bản_đồ Tàu chở hàng , canh góc_quay kho báu "" chắc_chắn cho ra vật_phẩm "" cùng những câu_chuyện bi hài mà chỉ người chơi tựa game FPS đời_đầu mới từng_trải .",1591318883,4,1,0.0,0,2012.0,34,167,0,0,góc đơ ở bản_đồ tàu chở hàng canh góc_quay kho báu chắc_chắn cho ra vật_phẩm cùng những câu_chuyện bi hài mà chỉ người chơi tựa game fps đời_đầu mới từng_trải,0.7521471381187439,0.10385746508836746,0.1439954787492752
2812,dd933fe4f47c987a2c451696d7e7ebee,"Bức thư do Đại_sứ_quán Trung_Quốc gửi tới báo Bild như một đường bóng được kiến_thiết sẵn rất đẹp , Tổng_biên_tập Bild_Julian_Reichelt chỉ còn có mỗi_một việc là co chân phải , nhắm thẳng vào Chủ_tịch Tập_Cận_Bình để mà sút : "" Món hàng xuất_khẩu đắt_đỏ và lớn nhất của Trung_Quốc mà không nước nào muốn có , nhưng nó vẫn đi khắp thế_giới , đó chính là virus corona "" .",1587289123.0,36,2,10,1,2013.0,71,369,0,0,bức thư do đại_sứ_quán trung_quốc gửi tới báo bild như một đường bóng được kiến_thiết sẵn rất đẹp tổng_biên_tập bild julian reichelt chỉ còn có mỗi_một việc là co chân phải nhắm thẳng vào chủ_tịch tập_cận_bình để mà sút món hàng xuất_khẩu đắt_đỏ và lớn nhất của trung_quốc mà không nước nào muốn có nhưng nó vẫn đi khắp thế_giới đó chính là virus covid,0.8627276420593262,0.08320033550262451,0.054072052240371704
2813,c82927cf740d203268a6c7833489e6e1,"MU chốt thương_vụ Grealish , Ngoại_hạng Anh trở_lại vào tháng Sáu , Sir_Alex từng định bán Ronaldo cho Barcelona , Real_Madrid có lợi_thế mua Haaland , ...Rất nhiều thông_tin nóng_hổi trong bản tin sáng 19/4",1587232522,14,0,0.0,0,2014.0,35,207,0,0,mu chốt thương_vụ grealish ngoại_hạng anh trở_lại vào tháng sáu sir alex từng định bán ronaldo cho barcelona real madrid có lợi_thế mua haaland rất nhiều thông_tin nóng_hổi trong bản tin sáng 19 4,0.017424272373318672,0.7109203338623047,0.271655410528183
2814,fd3d00e3c70574fdb19039c78cf783f9,"Nhiều chỉ dấu cho thấy ca nhiễm thứ 21 ở Việt_Nam là PCT Hội_đồng lý_luận TW Báo_chí hôm 8-3 dẫn thông_tin từ Bộ Y_tế công_bố ca nhiễm COVID-19 thứ 21 ở Việt_Nam nhưng chỉ viết tắt là N.Q.T hoặc Nguyễn_Quang Th. , 61 tuổi , có đi công_tác ở Ấn_Độ và Anh trở về cùng chuyến bay VN0054 với ca thứ 17 và Bộ_trưởng KH & ĐT Nguyễn_Chí_Dũng .Tuy_nhiên trong video của báo_chí nhà_nước có phát_biểu của Chủ_tịch Nguyễn_Đức_Chung nói rõ , ca thứ 21 là ông Thuấn , 61 tuổi ....Ông Nguyễn_Quang_Thuấn , sinh năm 1959 , nguyên là Chủ_tịch Viện_Hàn_lâm khoa_học và xã_hội , đương là Phó Chủ_tịch Hội_đồng lý_luận Trung_ương đảng Cộng_sản , 1 trong 16 thành_viên của Tổ tư_vấn kinh_tế của Chính_phủ ông Nguyễn_Xuân_Phúc .- - - Bạn nghĩ thế_nào về trường_hợp này ?Xem thêm",,11000,1500,3900,0,2015.0,139,758,0,0,nhiều chỉ dấu cho thấy ca nhiễm thứ 21 ở việt_nam là pct hội_đồng lý_luận tw báo_chí hôm 8 3 dẫn thông_tin từ bộ y_tế công_bố ca nhiễm covid thứ 21 ở việt_nam nhưng chỉ viết tắt là n q t hoặc nguyễn_quang th 61 tuổi có đi công_tác ở ấn_độ và anh trở về cùng chuyến bay vn0054 với ca thứ 17 và bộ_trưởng không điện_thoại nguyễn_chí dũng tuy_nhiên trong video của báo_chí nhà_nước có phát_biểu của chủ_tịch nguyễn_đức chung nói rõ ca thứ 21 là ông thuấn 61 tuổi ông nguyễn_quang thuấn sinh năm 1959 nguyên là chủ_tịch viện_hàn_lâm khoa_học và xã_hội đương là phó chủ_tịch hội_đồng lý_luận trung_ương đảng cộng_sản 1 trong 16 thành_viên của tổ tư_vấn kinh_tế của chính_phủ ông nguyễn_xuân phúc bạn nghĩ thế_nào về trường_hợp này xem thêm,0.08601526916027069,0.047947872430086136,0.8660368919372559
2817,50361f301a44a4feb5beb654f141960c,"Những liều thuốc giảm đau , hạt sốt trong thời_kỳ đại_dịch COVID-19 khiến người nhiễm_bệnh lại nghĩ rằng mình không nhiễm_bệnh và kéo_theo đó là rất nhiều hệ_luỵ .",1586392825,30719,50,8382.0,0,2018.0,29,163,0,0,những liều thuốc giảm đau hạt sốt trong thời_kỳ đại_dịch covid khiến người nhiễm_bệnh lại nghĩ rằng mình không nhiễm_bệnh và kéo_theo đó là rất nhiều hệ_luỵ,0.8997528553009033,0.03611159697175026,0.06413551419973373
2818,e6ae68f29f754b0d2657b6a06e544da0,"* * Ngành HK phục_hồi nhanh , không_những khôi_phục lại các đường_bay nội_địa mà_còn mở thêm nhiều đường_bay mới * * Vietnam_Airlines đang thực_hiện chiến_dịch "" We are back for more "" Nhằm phục_vụ nhu_cầu du_lịch mùa hè của khách_hàng , Vietnam_Airlines sẽ khai_trương thêm 6 đường_bay mới , tập_trung kết_nối tới Thành_phố hoa phượng đỏ Hải_phòng và miền sông_nước Cần_Thơ .Cụ_thể : - Hành_khách có_thể di_chuyển giữa Hải_Phòng tới Đà_Lạt và Phú_Quốc , 4 lần 1 tuần , vào T 2 , T 4 , T 6 , CN , từ 12/6/2020 - Các chặng Hải_Phòng - Cần_Thơ / Buôn_Ma_Thuột và Vinh - Cần_Thơ sẽ vào các ngày T 3 , T 5 , T 7 , cũng từ 12/6/2020 - Từ 22/6/2020 , đường_bay Cần_Thơ - Buôn_Ma_Thuột sẽ đi vào khai_thác 4 chuyến / tuần , các ngày T 2 , T 3 , T 5 , T 7 Mọi người cập_nhật tin_tức theo_dõi để di_chuyển khi cần ạ",1591008692.0,1,0,,0,2019.0,161,806,0,0,ngành không phục_hồi nhanh không_những khôi_phục lại các đường_bay nội_địa mà_còn mở thêm nhiều đường_bay mới vietnam airlines đang thực_hiện chiến_dịch we are back for more nhằm phục_vụ nhu_cầu du_lịch mùa hè của khách_hàng vietnam airlines sẽ khai_trương thêm 6 đường_bay mới tập_trung kết_nối tới thành_phố hoa phượng đỏ hải_phòng và miền sông_nước cần_thơ cụ_thể hành_khách có_thể di_chuyển giữa hải_phòng tới đà_lạt và phú_quốc 4 lần 1 tuần vào t 2 t 4 t 6 cn từ 12 6 2020 các chặng hải_phòng cần_thơ buôn_ma_thuột và vinh cần_thơ sẽ vào các ngày t 3 t 5 t 7 cũng từ 12 6 2020 từ 22 6 2020 đường_bay cần_thơ buôn_ma_thuột sẽ đi vào khai_thác 4 chuyến tuần các ngày t 2 t 3 t 5 t 7 mọi người cập_nhật tin_tức theo_dõi để di_chuyển khi cần ạ,0.0025963340885937214,0.989780068397522,0.007623495999723673
2819,9a32bc4e29d1132452bf341857da607f,"ĐÓNG_CỬA ĂN_MÀY LÀ ĐÂY !Golden_Gate , anh_cả ngành F & B luôn đạt siêu_lợi_nhuận , vốn 76,3 tỷ mà lãi tới 321 tỷ ( có 1 đồng , lãi 4,2 đồng ) .Lợi_nhuận sau thuế chưa phân_phối lên tới hơn 1.200 tỷ nhưng vừa Covid-19 một cái anh đã đi xin MIỄN_GIẢM tiền thuê văn_phòng .Ở một diễn_biến khác , có cụ bà thuộc hộ nghèo , tàn_tật lại từ_chối hỗ_trợ của Nhà_nước để nhường cho người khó_khăn hơn .Âu cũng là cách đối_mặt với khó_khăn của mỗi người .",1588811739.0,4,0,,0,2020.0,90,445,0,0,đóng_cửa ăn_mày là đây golden gate anh_cả ngành f b luôn đạt siêu_lợi_nhuận vốn 76 3 tỷ mà lãi tới 321 tỷ có 1 đồng lãi 4 2 đồng lợi_nhuận sau thuế chưa phân_phối lên tới hơn 1 200 tỷ nhưng vừa covid một cái anh đã đi xin miễn_giảm tiền thuê văn_phòng ở một diễn_biến khác có cụ bà thuộc hộ nghèo tàn_tật lại từ_chối hỗ_trợ của nhà_nước để nhường cho người khó_khăn hơn âu cũng là cách đối_mặt với khó_khăn của mỗi người,0.9857665300369263,0.0040908497758209705,0.010142636485397816
2820,7166f458f17ff8e5fc314c9f2c698d9f,"Truy_tìm thanh_niên trốn khỏi khu cách_ly tập_trung phòng_dịch Covid-19 Từ Campuchia trở về , nam thanh_niên được đưa vào cách_ly tập_trung nhưng sau đó đã bỏ trốn .Ngày 13-5 , ông Đoàn Bình_Lâm , Phó Chủ_tịch UBND huyện An_Phú , tỉnh An_Giang cho biết , ngành chức_năng đang truy_tìm một trường_hợp trốn khỏi khu cách_ly .Theo thông_tin ban_đầu , chiều 10-5 , khu cách_ly Trường THPT Lương_Thế_Vinh có tiếp_nhận anh Trần_Văn_Nam ( SN 1992 , ngụ xã Kiến_An , huyện Chợ_Mới , tỉnh An_Giang ) .",1589380061.0,7,0,,0,2021.0,86,492,0,0,truy_tìm thanh_niên trốn khỏi khu cách_ly tập_trung phòng_dịch covid từ campuchia trở về nam thanh_niên được đưa vào cách_ly tập_trung nhưng sau đó đã bỏ trốn ngày 13 5 ông đoàn bình lâm phó chủ_tịch ubnd huyện an_phú tỉnh an_giang cho biết ngành chức_năng đang truy_tìm một trường_hợp trốn khỏi khu cách_ly theo thông_tin ban_đầu chiều 10 5 khu cách_ly trường trung_học_phổ_thông lương thế vinh có tiếp_nhận anh trần văn nam sn 1992 ngụ xã kiến_an huyện chợ_mới tỉnh an_giang,0.8551751375198364,0.017093531787395477,0.12773136794567108
