,preprocess,label,NEG,POS,NEU,num_word,num_char,num_hashtag,num_url,num_like_post,num_comment_post,num_share_post,hour,weekday,day,month,year
1640,tôi thành_thật xin_lỗi mọi người hiện tôi đã về hongkong cho cách đây 3 ngày lúc còn ben việt_nam tôi không biết mình bị nhiễm vi_rút covid 19 nên tôi đã đi nhiều nơi sài_gòn long hải vũng_tàu và ngày gần ngày sang không tôi có đến uỷ_ban thị_trấn phú mỹ huyện tân_thành để cô g chứng giáy tờ giõ đây biết mình bị nhiễm tôi không dám về vietnam mình mọi người tha_thứ vì tôi không biết minhg nhiễm_bệnh mong nhưng nơi tôi đã tiếp_xúc kiểm_tra để bảo_vệ sk cho mình xin_lỗi thật nhiều người,1,0.1395639777183532,0.2749223113059997,0.5855137705802917,100,481,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,23,6,16,2,2020
1641,8 nghị_sĩ quốc_hội iran nhiễm virus covid phó chủ_tịch quốc_hội iran cho biết ít_nhất 23 thành_viên cơ_quan lập_pháp nước này có kết_quả xét_nghiệm dương_tính với virus covid chủ_tịch quốc_hội larijani cũng kêu_gọi các thành_viên quốc_hội không tiếp_xúc với người khác nhằm tránh nguy_cơ dịch_bệnh lây_lan,0,0.8179404735565186,0.0197583828121423,0.162301167845726,46,313,0,0,3223.0,45.0,59.0,7,1,3,3,2020
1642,hoàng huỷ nói gì về vụ trục_lợi các dự_án bt tại hải_phòng,0,0.9698210954666138,0.0063415449112653,0.0238374397158622,21,83,0,2,15.0,20.0,475.3860955927995,3,6,7,6,2020
1643,công_an cho biết đang tiếp_tục củng_cố để khởi_tố tiếp các tội_danh khác đáng lắm 😎,0,0.0300835967063903,0.9473192095756532,0.0225972067564725,18,93,0,1,19.0,11.0,475.3860955927995,11,1,21,4,2020
1644,thần chết covid cũng bó_tay 3 anh mỹ trung_quốc việt_nam đang đi trên biển thì thần chết covid hiện lên lạnh_lùng bảo nếu các ngươi muốn sống hãy vứt một thứ xuống biển ta mà không tìm thấy thì các ngươi được sống_còn ta tìm thấy của ai thì người đó phải chết gã người mỹ tinh_khôn vứt 1 cây kim xuống biển thần chết lặn xuống 15 giây sau thì vớt lên cây kim và gã người mỹ qua_đời gã người trung_quốc sợ quá bứt 1 sợi tóc ném xuống biển thần chết lặn xuống và 20 giây sau thì cầm sợi tóc lên và gã trung_quốc ra đi còn lại anh việt_nam nhếch mép cười móc_túi lấy ra một vật ném xuống biển thần chết lặn xuống một lúc lâu mới ngoi lên và thở hổn_hển hỏi này cái thằng ôn_dịch kia mày vứt cái méo gì xuống biển thế hả anh việt_nam cười tinh_quái tao vứt viên c sủi thần chết tao lậy mày hãy uống thêm c sủi để tăng_cường sức đề_kháng ngăn_ngừa thần chết covid xem thêm,1,0.9164333939552308,0.0238739382475614,0.0596926286816597,206,936,0,0,4000.0,509.0,2200.0,2,5,14,3,2020
1645,chợ đầu_mối bình điền q 8 một trong ba chợ đầu_mối của có quy lớn và là chợ duy_nhất kinh_doanh đa ngành_hàng từ thuỷ hải_sản đến thịt súc_sản rau củ trái_cây hoa tươi bị đồn sẽ đóng_cửa trong những ngày qua,0,0.0553757548332214,0.2304334044456482,0.7141907811164856,52,235,0,1,497.0,0.0,97.0,7,1,17,3,2020
1646,nhân_viên y_tế hớn_hở múa điệu hồ thiên_nga mừng bệnh_nhân xuất_viện nhật_báo nhân_dân đưa tin ngày 21 tháng 2 tại bệnh_viện dự_phòng của bệnh_viện nhân_dân huyện linh bích túc châu an huỷ lại thêm 6 bệnh_nhân mắc covid đã được xuất_viện hai nhân_viên y_tế tỏ ra vô_cùng hớn_hở đã cùng nhau múa điệu hồ thiên_nga để tiễn bệnh_nhân trong niềm hân_hoan cuối_cùng hai nhân_viên y_tế đáng yêu trong bộ quần_áo bảo_hộ phùng phình còn tay làm biểu_tượng trái_tim gửi tới bệnh_nhân cư_dân mạng thích_thú bày_tỏ đây chính là dáng_vẻ của thiên_thần đọ 3 xem màn trình_diễn tuyệt_vời này dưới comment nhé 3 cùng đón chờ các topic hay_ho khác tại fanpage weibo việt_nam của chúng_mình nhé weibo weibovn weiboviệtnam xem thêm,0,0.001993647776544,0.9917192459106444,0.0062870630063116,203,901,3,1,17000.0,918.0,2200.0,9,1,25,2,2020
1647,sáng nay 20 4 học_sinh trung_học_phổ_thông ở thái_bình đã quay trở_lại trường sau thời_gian dài nghỉ học phòng_tránh covid,0,0.023050433024764,0.4147652685642242,0.5621843338012695,22,118,0,0,9.0,0.0,3.0,18,6,19,4,2020
1648,virus sars cov 2 biến_chủng ca nhiễm covid ở việt_nam tiếp_tục tăng i bản tin virus covid 11 3 bản tin về virus covid của báo thanh_niên trực_tiếp truyền_hình lúc 19 giờ trên kênh youtube báo thanh_niên facebook báo thanh_niên và trang báo thanh_niên trên mạng xã_hội lotus thông_tin mới đầy_đủ nhất về diễn_biến của dịch_bệnh covid do chủng mới của virus covid ở trong nước và quốc_tế ban chỉ_đạo quốc_gia virus sars cov 2 đã biến_chủng bình_thuận chuẩn_bị kịch_bản xấu nhất sau bệnh_nhân thứ 34 nhiễm covid các bệnh_viện dã_chiến ở vũ hán đóng_cửa covid 19 covid viruscovid virútcovid covid viêmphổivũhán bảntincovid,0,0.9603843688964844,0.0100128902122378,0.0296026915311813,118,680,7,1,364.0,50.0,71.0,4,2,11,3,2020
1649,người đàn_ông điều_khiển xe_máy lưu_thông trên quốc_lộ 1a bất_ngờ va_chạm với xe_tải và tử_vong tại_chỗ,0,0.0828718468546867,0.2081600427627563,0.7089681029319763,16,105,0,0,0.0,0.0,0.0,18,1,19,5,2020
1650,tin dịch_bệnh do virus covid chiều 21 4 những thông_tin về diễn_biến dịch_bệnh do virus covid covid ở việt_nam và quốc_tế cách_thức ứng_phó phòng_tránh những thông_tin chỉ_đạo của các ban_ngành sẽ được cập_nhật nhanh nhất trong bản tin nhật_ký chống dịch covid,0,0.029715584591031,0.5350898504257202,0.4351946413516998,50,286,0,0,282.0,37.0,18.0,3,1,21,4,2020
1651,phó bí_thư thường_trực đảng_uỷ nhảy_dù vào diện hộ cận nghèo khi không được phía thôn rà_soát bình_xét,0,0.7736669778823853,0.0201037004590034,0.2062293291091919,19,106,0,0,84.0,36.0,9.0,4,6,31,5,2020
1652,tổng_công_ty địa_ốc sài_gòn tuỳ_tiện sử_dụng vốn nhà_nước đầu_tư vào sản_xuất kinh_doanh tại doanh_nghiệp trong đầu_tư góp vốn vào các doanh_nghiệp khác cũng bị thua_lỗ luỹ kế hàng chục tỷ đồng khó có khả_năng bảo_toàn vốn,0,0.9867526292800904,0.004454699344933,0.0087927328422665,40,232,0,0,2.0,0.0,1.0,2,4,24,4,2020
1653,trao giọt máu đỏ gieo hy_vọng xanh đó là thông_điệp ý_nghĩa đến từ chương_trình hiến máu nhân_đạo do công_ty aqua việt_nam tổ_chức nhằm hưởng_ứng phong_trào chia_sẻ những giọt máu quý_giá đến cộng_đồng cũng như gắn_kết tinh_thần giữa các thành_viên của đại_gia_đình aqua việt_nam chương_trình còn có sự xuất_hiện của hoa_hậu nhân_ái thế_giới đỗ mỹ linh trong vai_trò mc hoa_hậu việt_nam 2018 trần tiểu vy á_hậu nguyễn_à_kiều loan các người đẹp của hoa_hậu việt_nam báo_chí truyền_thông đến hưởng_ứng lan_toả thông_điệp ý_nghĩa đến mọi người hãy cùng theo_dõi livestream và góp_phần lan_toả thông_điệp nhân_văn đến cộng_đồng nhiều hơn nhé hoahauvietnam missvietnam senvang tienphong aquavietnam popstv inspiredliving khoinguoncamhungsong,0,0.0022746289614588,0.9919129610061646,0.0058123171329498,116,776,8,0,14.0,2.0,0.0,17,4,22,5,2020
1654,đêm nay nhà_nước mình phun thuốc ngừa dịch cúm covid trên bầu_trời toàn_quốc nên mọi người hãy chia_sẻ cho nhau không nên ra đường trong cung giờ từ 4 7h3 0 sáng_mai 1 2 2020 nếu có việc phải ra đường thì nên đeo khẩu_trang,1,0.0972627773880958,0.0887281745672226,0.8140090107917786,45,224,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,6,4,31,1,2020
1655,thuốc_thử nghiệm kháng virus remdesivir đã cho thấy tính hiệu_quả trong điều_trị bệnh viêm đường hô_hấp cấp covid sau quá_trình thử_nghiệm quy_mô nhỏ trên khỉ,0,0.012234216555953,0.9198386073112488,0.0679271146655082,26,163,0,0,26.0,1.0,3.0,3,5,18,4,2020
1656,chỉ có virus covid cũ với bệnh não gây sốt mới giết được dân ta thôi còn tụi covid mới nó chỉ giết nổi dân trung_quốc nhựt bổn và hàn thôi ông giáo ạ 😂,1,0.9773388504981996,0.0058778985403478,0.0167832318693399,40,195,0,0,1900.0,309.0,294.0,7,5,22,2,2020
1657,năm nào cũng chuyện cây_xanh chỗ thì chặt hạ tơi_bời chỗ thì cây mục mối gãy đổ không ai lo năm nào cũng thấy cây đè_bẹp ô_tô đổ nhà trách_nhiệm đầu_tiên thuộc về cây_xanh người_quản_lý cơ_quan người_quản_lý khuân viên tiền chi ra rất nhiều làm thì à_ơi vô_trách_nhiệm giá_như cán_bộ công_nhân người_quản_lý có tâm thì đâu đến_nỗi cây quá to quá nặng mục mối thì đốn hạ thay cây non tỉa cành hạ độ cao trồng thêm cây mới hãy kỷ_luật cho thôi_việc đuổi việc cán_bộ và nhân_viên công_nhân không hoàn_thành nhiệm_vụ,1,0.9851136207580566,0.0049174269661307,0.0099689597263932,105,548,0,1,3.0,0.0,1.0,4,6,31,5,2020
1658,sau nhiều ngày nắng_nóng đặc_biệt gay_gắt từ chiều_tối nay 24 6 dự_báo một vùng hội_tụ gió trên cao sẽ gây mưa_rào và dông rải_rác cho các tỉnh vùng núi bắc_bộ,0,0.1432189792394638,0.300927460193634,0.555853545665741,34,169,0,0,198.0,7.0,7.0,21,1,23,6,2020
1659,🙏 bn91 nói lời cảm_ơn đến các bác_sĩ việt_nam 🏥 tại thời_điểm cục trưởng cục quản_lý khám_chữa bệnh bộ y_tế lương ngọc khuê vào thăm cuối giờ chiều 16 6 bn91 tỉnh_táo giao_tiếp tốt và bày_tỏ niềm vui xúc_động 💙 nam_phi công cho biết cảm_thấy sức_khoẻ tốt lên nhiều đồng_thời anh kể một_số thông_tin về gia_đình đặc_biệt bệnh_nhân cũng nói lời cảm_ơn đến các bác_sĩ việt_nam đã tận_tình cứu_chữa chăm_sóc anh trong thời_gian qua nam_phi công cũng đã đưa ra một chiếc khăn khoe với lương ngọc khuê và đề_nghị mỗi người cầm một đầu khăn để chụp ảnh lưu_niệm các bác_sĩ đánh_giá bệnh_nhân cần nhiều thời_gian để hồi_phục sức cơ chân tuy_nhiên cùng với những tiến_triển kỳ_diệu trước đó việc nam_phi công đã có_thể đứng dậy và tập đi cho thấy bệnh_nhân tiếp_tục có sự hồi_phục kỳ_diệu cục trưởng lương ngọc khuê nhấn_mạnh 👨 ⚕ thay_mặt tiểu_ban điều_trị cục trưởng ghi_nhận và đánh_giá cao những nỗ_lực của các y_bác_sĩ đã tận_tình chăm_sóc điều_trị cho bệnh_nhân nam_phi công đồng_thời yêu_cầu bệnh_viện tiếp_tục cố_gắng nỗ_lực để điều_trị chăm_sóc tốt nhất cho bệnh_nhân 📸 thái_bình skđs,0,0.0019944771192967,0.9892426133155824,0.008762857876718,231,1202,0,1,5499.0,50.0,79.0,19,1,16,6,2020
1660,bí kíp tăng_cường đề_kháng da bắt_nhịp bình_thường mới làm thế_nào để bảo_vệ toàn_diện sức_khoẻ cả nhà yêu trong cuộc_sống bình_thường mới dễ ẹc tăng_cường đề_kháng da là được thôi nhà mình ơi đề_kháng da có khoẻ có vững_vàng thì vi_khuẩn gây bệnh mới không xâm_nhập được ghi_nhớ liền 5 cách nâng cao sức đề_kháng da mọi vi_khuẩn tránh xa cho cả nhà khoẻ_mạnh mẹ nha 😊 đừng quên tham_gia ngay thử_thách 14 ngày cùng lifebuoy để cùng tìm_hiểu thêm tuyệt_chiêu tăng_cường đề_kháng da nhé các mẹ thông_thái ơi 👉 thuthachlifebuoy tangcuongdekhangda áo_giáp vô_hình,0,0.0021868925541639,0.9917993545532228,0.0060137170366942,115,603,3,1,9934.0,16.0,6.0,4,3,18,6,2020
1661,pháp đã ngây_thơ khi tin vào sự hợp_tác với trung_quốc tờ le monde trong bài báo mới xuất_bản gần đây đã kết_luận sau khi tiến_hành bài điều_tra đặc_biệt liên_quan tới phòng_thí_nghiệm p4 tại vũ hán nơi pháp đã giúp_đỡ trung_quốc thành_lập và đi vào hoạt_động kể từ đầu 2019,0,0.7738874554634094,0.0280860997736454,0.1980264782905578,52,284,0,0,4.0,0.0,3.0,17,5,2,5,2020
1662,bộ y_tế vừa chính_thức công_bố danh_sách 22 phòng xét_nghiệm được bộ y_tế cho_phép xét_nghiệm khẳng_định mắc covid,0,0.2935423254966736,0.0429805740714073,0.6634771227836609,18,119,0,0,160.0,0.0,35.0,4,6,22,3,2020
1663,ngành kỹ_thuật vốn được coi là cơn ác_mộng của hội con gái thì với nữ_sinh bách_khoa dưới đây mọi vấn_đề lại trở_nên cực dễ_dàng kenhhocduong,0,0.0147987231612205,0.9439762234687804,0.0412250496447086,27,146,1,0,641.0,3.0,4.0,19,1,26,5,2020
1664,ubnd tp hồ_chí_minh đã ra thông_báo cho học_sinh sinh_viên học_viên các cấp học bậc học mầm_non tiểu_học trung_học cở sở trung_học_phổ_thông giáo_dục thường_xuyên và các đơn_vị trực_thuộc trên địa_bàn thành_phố được nghỉ học từ ngày 03 02 2020 đến hết ngày 21 02 2020,1,0.0717769786715507,0.2687468230724334,0.6594762206077576,48,283,0,0,210.0,35.0,12.0,11,2,12,2,2020
1665,đến 18h chiều 10 4 thêm 2 ca mắc covid ➡ bạn 256 nam 52 tuổi quốc_tịch việt_nam có địa_chỉ ở đình dù văn_lâm hưng_yên ngày 27 3 bệnh_nhân từ nga về sân_bay nội bài trên chuyến bay số_hiệu su 290 sau khi nhập_cảnh bệnh_nhân được chuyển cách_ly tập_trung tại trường văn_hoá nghệ_thuật tỉnh vĩnh_phúc hiện bệnh_nhân được cách_ly điều_trị tại bệnh_viện bệnh nhiệt_đới trung_ương cơ_sở 2 bạn 257 nữ 15 tuổi quốc_tịch việt_nam trú tại xóm hội hạ lôi mê_linh à nội bệnh_nhân là học_sinh đang nghỉ học ở nhà không đi đâu ngày 20 3 bn243 là bạn của bố bệnh_nhân đến nhà chơi và nói_chuyện với bố bệnh_nhân ngày 8 4 bệnh_nhân có biểu_hiện sốt chảy nước_mũi ngày 9 4 bệnh_nhân được lấy mẫu xét_nghiệm ngày 10 4 xét_nghiệm cho kết_quả dương_tính với virus sars cov 2 bố bệnh_nhân cũng đã được lấy mẫu xét_nghiệm và cho kết_quả âm_tính hiện bệnh_nhân đang được cách_ly điều_trị tại bệnh_viện bệnh nhiệt_đới trung_ương cơ_sở 2,0,0.0447987131774425,0.1015654429793357,0.853635847568512,181,984,0,0,5505.0,34.0,374.0,4,4,10,4,2020
1666,ttxvn gợi_ý hay ghê nên tính_chuyện mở_cửa cho các thế_hệ chiêm_ngưỡng biểu_tượng chính_quyền thủ_đô bangkok thái_lan vào ngày 24 6 đã khai_trương công_viên bầu_trời chao phraya được xây_dựng trên nền tuyến đường_sắt trên cao bỏ_hoang đã 30 năm,0,0.0550215691328048,0.8981180787086487,0.046860322356224,42,261,0,0,244.0,42.0,51.0,4,6,28,6,2020
1667,cây phượng_vĩ trên 20 năm_tuổi trong khuôn_viên trường đã bất_ngờ bật gốc sau cơn mưa lớn,0,0.8693177103996277,0.0412345230579376,0.0894477888941764,17,91,0,0,29.0,0.0,1.0,7,3,4,6,2020
1668,tổng_thống trump hôm thứ hai nói rằng người mỹ gốc á không chịu trách_nhiệm truyền bệnh và cần được bảo_vệ tuần trước tổng_thống trump một lần nữa chỉ_trích trung cộng vì covidvirus nói rằng bắc kinh đáng_lẽ phải khuyến_cáo thế_giới nhanh hơn sau khi dịch_bệnh bùng_phát ở đó tổng_thống hoa_kỳ cũng bác_bỏ những chỉ_trích rằng việc ông gọi covidvirus là virus trung cộng là kỳ_thị chủng_tộc,1,0.9830524921417236,0.0050800675526261,0.0118675148114562,69,406,0,0,489.0,66.0,190.0,19,1,24,3,2020
1669,sở gtvt đề_xuất vẫn cho xe taxi xe taxi công_nghệ hoạt_động bình_thường hạn_chế phương_tiện công_cộng,0,0.0477231070399284,0.0684482306241989,0.8838286995887756,21,115,0,1,4.0,0.0,0.0,5,6,29,3,2020
1670,toang rồi à tĩnh ạ nghe nói em_trai sốt cách_ly nựa ai mà đi đám_cưới ở tầng 1 bmc ngày 1 3 thì có lẹ tự_giác đi kiểm_tra cấy cho xã_hội an_toàn chơ một đám_cưới mấy trăm khách xong còn về tiếp_xúc với biết_bao_nhiêu người nựa nhanh lắm,1,0.0356757827103138,0.3611175119876861,0.6032066941261292,46,239,0,0,290.0,13.0,32.0,14,1,3,3,2020
1671,cạnh_tranh có lành_mạnh không,0,0.6365995407104492,0.0260864924639463,0.3373139500617981,7,40,0,1,2.0,0.0,475.3860955927995,14,2,15,4,2020
1672,đâu nhất_thiết cứ phải cao_đẳng đại_học nếu xét lực học và điều_kiện không cho_phép các em nên có hướng đi khác tốt hơn để tránh mất thời_gian tiền_bạc,0,0.0902594476938247,0.0469417311251163,0.862798810005188,41,183,0,2,1885.0152101056974,0.0,475.3860955927995,3,3,11,6,2020
1673,ở việt_nam bảo_hiểm xe_máy là bắt_buộc vậy các bác cho em hỏi gần 100tr người việt_nam đã có ai được hoặc thấy người nào được lĩnh tiền bảo_hiểm xe_máy chưa,1,0.0469724610447883,0.0462595708668231,0.9067679047584534,31,147,0,0,105.0,53.0,27.0,0,6,17,5,2020
1674,hôm_nay 25 4 có 5 bệnh_nhân mắc covid tại bệnh_viện bệnh nhiệt_đới trung_ương được công_bố khỏi bệnh trong đó có 4 bệnh_nhân quốc_tịch việt_nam và 1 bệnh_nhân quốc_tịch đan_mạch,0,0.0140291396528482,0.5509580969810486,0.4350126683712005,33,190,0,0,7656.0,50.0,475.3860955927995,1,5,25,4,2020
1675,trong khi cả nước đang có rất nhiều tấm lòng thơm_thảo từ_thiện khắp_nơi thì có một_số đông dân tài_xế ở tỉnh lạng_sơn lợi_dụng cơ_chế kiểm_soát dịch_bệnh chỉ cho những tài_xế tại địa_phương đó đánh xe qua cửa_khẩu giao hàng nên chúng_nó mặc_sức ép các lái_xe miền trong trung_bình một chuyến hàng từ sài_gòn ra đến lạng_sơn lương lái_xe cũng chỉ được tầm 6 triệu cả đi lẩn về vậy_mà chỉ cần đánh xe qua cửa_khẩu bỏ hàng vài chục khuyến_mãi chúng_nó đã hốc của lái_xe hết 8 triệu một chuyến chưa kể lái yếu và không quen xe gây tai_nạn trầy_xước chủ xe_tải chiều thật là lương_tâm của chúng_nó bị chó tha hết rồi,1,0.9714615941047668,0.0099648283794522,0.0185734704136848,127,629,0,0,24.0,5.0,1.0,13,1,14,4,2020
1676,một tướng chỉ huỷ của quân_đội syria đã bị các tay súng phiến_quân ám_sát tại tỉnh dara a hôm 18 4,0,0.7958060503005981,0.0418305806815624,0.1623633801937103,21,102,0,0,0.0,0.0,0.0,19,5,18,4,2020
1677,báo_chí luôn đi đầu trong việc thực_hiện phóng_sự điều_tra có tác_động mạnh với mục_tiêu đẩy_lùi tiêu_cực nhưng mấy_ai biết xung_quanh nghề phóng_viên điều_tra cũng lắm vui_buồn để hiểu hơn về nghề báo cũng như sự vất_vả của những phóng_viên điều_tra mảng môi_trường xin mời quý_vị và các bạn đến với talkshow vui_buồn chuyện nghề của nhà_báo môi_trường của chúng_tôi ngày sau đây,0,0.0273306854069232,0.5729852914810181,0.3996840119361877,68,397,0,1,1.0,0.0,475.3860955927995,13,6,21,6,2020
1678,cục tuyệt vơ i hết quý 1 mới dự trư được 4 gạo cho kho dư trư quốc_gia trong khi cả thê giơ i suy_thoái vì đại di ch viê t nam thiên_tai khốc liê t trả lơ i báo chi về gia i pha p thì toàn báo_cáo lên trên và nếu vẫn không mua nổi gạo dự trư thì câu tra lơ i là đành chịu 😡 nguồn báo dân tri,1,0.9878788590431212,0.0041093095205724,0.0080118589103221,73,324,0,0,251.0,216.0,185.0,11,1,14,4,2020
1679,đầu_sách ghi chính_tả là chuẩn_mực_hoá ngôn_ngữ về mặt văn_tự thế nhưng trong sách lại sai tới hàng chục lỗi chính_tả,0,0.663358747959137,0.027840157970786,0.3088010847568512,24,125,0,0,5391.0,48.0,560.0,8,2,10,6,2020
1680,hai cô bé theo cha_mẹ từ singapore về nước đeo khẩu_trang nón chống giọt bắn kỹ_lưỡng được người_lớn nhắc_nhở rửa tay bằng dung_dịch sát_khuẩn nhiều lần trong ngày ý_thức tự bảo_vệ sức_khoẻ của người_dân đã được nâng lên và tuân_thủ nghiêm hướng_dẫn của lực_lượng chức_năng hợp_tác tốt trong suốt quá_trình được đưa về cơ_sở cách_ly tập_trung,0,0.0220934022217988,0.7532367706298828,0.2246697694063186,60,351,0,0,1744.0,2.0,23.0,9,6,28,6,2020
1681,đến hôm_nay 17 6 đã 62 ngày việt_nam không có ca mắc mới covid ngoài cộng_đồng số ca chữa khỏi là 323 cá_trổng tổng_số 334 ca mắc chiếm gần 97 chỉ còn 11 ca đang điều_trị vậy chúng_ta đã nên tính đến phương_án công_bố hết dịch hay chưa báo lao_động đã có cuộc trao_đổi với nguyễn_huỷ nga nguyên cục trưởng cục y_tế dự_phòng bộ y_tế về vấn_đề này,0,0.2228965759277343,0.1014129072427749,0.6756904721260071,76,372,0,1,54.0,1.0,0.0,4,2,17,6,2020
1682,📣 không lây ra cộng_đồng cụ_thể 🦠 bạn 353 nam 31 tuổi địa_chỉ tại phùng xá thạch_thất à nội ngày 24 6 từ cameroon quá_cảnh nigeria ethiopia malaysia nhập_cảnh sân_bay tân_sơn nhất ngày 25 6 trên chuyến bay việt_nam 9674 sau khi nhập_cảnh được cách_ly tập_trung tại bệnh_viện quận 7 thành_phố hồ_chí_minh ngày 26 6 được lấy mẫu xét_nghiệm cho kết_quả dương_tính với sars cov 2 hiện đang được cách_ly điều_trị tại bệnh_viện dã_chiến củ_chi cập_nhật đến 18h ngày 26 6 🏢 tổng_số người tiếp_xúc gần và nhập_cảnh từ vùng dịch đang được theo_dõi sức_khoẻ cách_ly 6 889 trong đó cách_ly tập_trung tại bệnh_viện 117 cách_ly tập_trung tại cơ_sở khác 6 062 cách_ly tại nhà nơi lưu_trú 710 💊 tình_hình điều_trị bn292 nam 27 tuổi quốc_tịch việt_nam được công_bố khỏi bệnh tại bệnh_viện bệnh nhiệt_đới trung_ương cơ_sở 2 đã cập_nhật tại bản tin trước số ca âm_tính lần 1 với sars cov 2 4 ca số ca âm_tính lần 2 trở lên với sars cov 2 3 ca,0,0.0412870459258556,0.143852099776268,0.8148608803749084,198,1000,0,0,1234.0,5.0,35.0,4,4,26,6,2020
1683,hải_dương bị hại được bồi_thường nhưng chưa xác_định được bị_can mặc_dù bị hại trong vụ án hình_sự huỷ_hoại tài_sản là gia_đình ông phạm hữu luân đã nhận được tiền bồi_thường khắc_phục dân_sự 146 triệu đồng nhưng công_an huyện nam_sách hải_dương lại tạm đình_chỉ điều_tra với lý_do chưa xác_định được bị_can,0,0.0789443105459213,0.0528495945036411,0.8682060837745667,55,322,0,0,2.0,0.0,1.0,7,6,10,5,2020
1684,ai ở hn thì mấy ngày này nên không ra khỏi nhà thì hơn ❌ covid đã về việt_nam 😤 toang 🔫 con điên đi quẩy ở số 3 tạ hiện con điên đi khai_trương uniqlo hnoi con điên đi chơi nhà bạn ở t18 time con điên có người_yêu ở hapulico vũ trọng phụng xem thêm,1,0.0327267758548259,0.9319431185722352,0.035330131649971,52,267,1,0,20.0,8.0,26.0,16,4,6,3,2020
1685,mặt_trời mọc từ_từ ở phía xa những tiếng thở_phào nhẽ nhõm thốt lên qua lớp khẩu_trang mỏng về nhà rồi an_toàn rồi doisong covid 19 duhọcsinh,0,0.0040935445576906,0.9802640676498412,0.0156424585729837,35,160,3,0,2109.0,12.0,218.0,20,5,21,3,2020
1686,đến chiều 9 3 đã có 30 mẫu bệnh_phẩm của du_khách bay cùng chuyến với nữ bệnh_nhân nhiễm covid thứ 17 tại việt_nam cho kết_quả âm_tính,0,0.0261933989822864,0.1602305620908737,0.8135759830474854,27,141,0,0,24.0,1.0,5.0,3,0,9,3,2020
1687,cụ_thể theo đơn thư của ông n v đ ngày 15 tháng 10 năm 2019 lần 1 và ngày 31 tháng 01 năm 2020 lần 2 ông n v đ đã làm đơn gửi thường_vụ lãnh_đạo tổng_cục thuế và các cơ_quan liên_quan tố_cáo ông n s h là cán_bộ văn_phòng tổng_cục thuế và bà vào ngày 12 10 2019 tại thời_điểm đó ông đ và bà th còn đang là vợ_chồng ở cùng với nhau trong một phòng khách_sạn tại thị_trấn tam_đảo tỉnh vĩnh_phúc có biên_bản làm_việc của công_an sở_tại và video vụ_việc kèm theo,0,0.6109260320663452,0.0432781539857387,0.3457958400249481,105,498,0,1,3.0,0.0,475.3860955927995,3,3,11,6,2020
1688,nhằm tăng_cường sức_khoẻ cho các em thiếu_nhi đặc_biệt trong mùa dịch covid do virus covid báo tuổi_trẻ phối_hợp cùng trung_tâm thể_dục bằng tâm thực_hiện chương_trình với chủ_đề khoẻ để chống virus covid,0,0.0126300388947129,0.9609655141830444,0.026404483243823,36,219,0,0,186.0,0.0,61.0,0,5,21,3,2020
1689,csgt thành_phố hồ_chí_minh truy_đuổi bắt gọn ô_tô 4 chỗ chở gần 6 0 gói thuốc_lá lậu cùng ma_tuý như phim ngày 12 6 đội csgt an sương thuộc phòng cảnh_sát giao_thông đường_bộ đường_sắt công_an thành_phố hồ_chí_minh đã bàn_giao tài_xế danh hoàng 27 tuổi ngụ tỉnh long án cho công_an huyện hóc_môn để điều_tra theo thẩm_quyền khoảng 7h30 sáng cùng ngày hoàng lái ô_tô 4 chỗ mang bks tỉnh đồng_nai lưu_thông trên quốc_lộ 1 hướng từ ngã tư an sương vòng xoay an_lạc khi đến giao_lộ quốc_lộ 1 phan văn hớn huyện hóc_môn thì tông vào đuôi 1 ô_tô khác đang dừng chờ đèn_đỏ sau khi gây tai_nạn xe này không dừng lại mà quay đầu bỏ chạy nên csgt đang làm nhiệm_vụ truy_đuổi và chặn được ô_tô kiểm_tra trong ô_tô công_an phát_hiện bên trong chứa gần 6 0 gói thuốc_lá lậu 1 túi nilon nghi là ma_tuý đội csgt an sương đã bàn_giao tang_vật tài_xế cho công_an huyện hóc_môn điều_tra theo thẩm_quyền,0,0.4292352795600891,0.0998883694410324,0.4708762764930725,166,893,0,0,2.0,0.0,475.3860955927995,6,4,12,6,2020
1690,hoa xuân oánh phó vụ trưởng vụ thông_tin của bộ ngoại_giao tàu ngày 15 3 đã đăng trên twitter nói rằng người_dân ý đứng ngoài ban_công hát vang cảm_ơn china hơn_nữa còn phát cả quốc_ca china trên đường_phố để cảm_ơn sự giúp_đỡ của bắc kính_trọng việc chống dịch_bệnh tiếp sau đó người_phát_ngôn bộ ngoại_giao tàu là triệu lập kiên cũng đăng bài tương_tự trên twitter,1,0.0145904216915369,0.964449942111969,0.0209595952183008,69,385,0,0,20.0,8.0,0.0,7,4,20,3,2020
1691,các cơ_quan_chức_năng của tỉnh đang tiến_hành cách_ly tạm_thời 4 người trung_quốc và 2 tài_xế việt_nam để để phòng trách dịch covid,0,0.11337710916996,0.0520214326679706,0.8346015214920044,22,136,0,0,0.0,0.0,0.0,1,3,5,3,2020
